Game Turn, Player, Action, Tech, Score, Boost, Turns
23, 2, Tech, TECH_CELESTIAL_NAVIGATION, 1569.4, , 10
23, 2, Tech, TECH_CURRENCY, 991.7, , 12
23, 2, Tech, TECH_HORSEBACK_RIDING, 1495.6, , 14
23, 2, Tech, TECH_IRON_WORKING, 1089.3, , 9
23, 2, Tech, TECH_SHIPBUILDING, 1397.8, , 15
23, 2, Tech, TECH_ENGINEERING, 845.1, , 13
23, 2, Tech, TECH_MACHINERY, 2758.8, GOAL, 41
23, 2, Tech Contract 216, TECH_CONSTRUCTION, 74.0
23, 2, Tech Contract 336, TECH_CELESTIAL_NAVIGATION, 523.0
23, 2, Tech Contract 412, TECH_WRITING, 468.0
23, 2, Tech Contract 465, TECH_MASONRY, 265.0
23, 2, Tech Contract 467, TECH_SAILING, 201.0
23, 3, Tech, TECH_POTTERY, 312.6, , 2
23, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 3, Tech, TECH_MINING, 0.0, OWNED, -1
23, 3, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 3, Tech, TECH_IRRIGATION, 1442.3, , 5
23, 3, Tech, TECH_ARCHERY, 0.0, OWNED, -1
23, 3, Tech, TECH_WRITING, 676.6, , 5
23, 3, Tech, TECH_MASONRY, 690.0, , 5
23, 3, Tech, TECH_BRONZE_WORKING, 1534.4, , 5
23, 3, Tech, TECH_THE_WHEEL, 935.9, RESEARCHING, 1
23, 3, Tech, TECH_CELESTIAL_NAVIGATION, 973.3, , 7
23, 3, Tech, TECH_CURRENCY, 982.1, , 12
23, 3, Tech, TECH_HORSEBACK_RIDING, 277.8, BOOSTED, 4
23, 3, Tech, TECH_IRON_WORKING, 1163.3, , 12
23, 3, Tech, TECH_SHIPBUILDING, 716.7, , 11
23, 3, Tech, TECH_CONSTRUCTION, 813.4, , 20
23, 3, Tech, TECH_ENGINEERING, 2801.1, GOAL, 12
23, 3, Tech, TECH_MACHINERY, 3705.5, , 40
23, 3, Tech, TECH_MILITARY_ENGINEERING, 852.6, , 40
23, 3, Tech, TECH_CASTLES, 867.0, , 40
23, 3, Tech Contract 250, TECH_CONSTRUCTION, 63.0
23, 3, Tech Contract 316, TECH_IRRIGATION, 691.0
23, 3, Tech Contract 356, TECH_BRONZE_WORKING, 27.0
23, 3, Tech Contract 386, TECH_BRONZE_WORKING, 687.0
23, 3, Tech Contract 387, TECH_MASONRY, 169.0
23, 3, Tech Contract 401, TECH_ENGINEERING, 948.0
23, 3, Tech Contract 414, TECH_CELESTIAL_NAVIGATION, 558.0
23, 4, Tech, TECH_POTTERY, 305.0, , 3
23, 4, Tech, TECH_ANIMAL_HUSBANDRY, 382.1, , 4
23, 4, Tech, TECH_MINING, 0.0, OWNED, -1
23, 4, Tech, TECH_SAILING, 618.1, BOOSTED, 5
23, 4, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 4, Tech, TECH_IRRIGATION, 545.5, , 10
23, 4, Tech, TECH_ARCHERY, 876.6, , 11
23, 4, Tech, TECH_WRITING, 963.5, , 10
23, 4, Tech, TECH_MASONRY, 243.5, , 12
23, 4, Tech, TECH_BRONZE_WORKING, 556.8, RESEARCHING, 10
23, 4, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
23, 4, Tech, TECH_CELESTIAL_NAVIGATION, 802.2, , 22
23, 4, Tech, TECH_CURRENCY, 836.4, , 27
23, 4, Tech, TECH_HORSEBACK_RIDING, 1025.8, , 28
23, 4, Tech, TECH_IRON_WORKING, 822.0, , 27
23, 4, Tech, TECH_SHIPBUILDING, 848.9, , 33
23, 4, Tech, TECH_ENGINEERING, 582.4, , 28
23, 4, Tech, TECH_MACHINERY, 1208.5, GOAL, 97
23, 4, Tech Contract 140, TECH_CONSTRUCTION, 96.0
23, 4, Tech Contract 359, TECH_WRITING, 335.0
23, 4, Tech Contract 437, TECH_SAILING, 90.0
23, 5, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 5, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 5, Tech, TECH_MINING, 251.6, RESEARCHING, 2
23, 5, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 5, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 5, Tech, TECH_IRRIGATION, 272.4, , 6
23, 5, Tech, TECH_ARCHERY, 303.7, , 6
23, 5, Tech, TECH_WRITING, 308.7, , 6
23, 5, Tech, TECH_MASONRY, 405.2, , 12
23, 5, Tech, TECH_BRONZE_WORKING, 504.2, , 12
23, 5, Tech, TECH_THE_WHEEL, 431.7, , 12
23, 5, Tech, TECH_CELESTIAL_NAVIGATION, 464.6, , 14
23, 5, Tech, TECH_CURRENCY, 521.6, , 20
23, 5, Tech, TECH_HORSEBACK_RIDING, 454.1, , 20
23, 5, Tech, TECH_IRON_WORKING, 788.5, , 26
23, 5, Tech, TECH_SHIPBUILDING, 539.2, , 23
23, 5, Tech, TECH_MATHEMATICS, 598.8, , 43
23, 5, Tech, TECH_CONSTRUCTION, 973.5, , 55
23, 5, Tech, TECH_ENGINEERING, 616.9, GOAL, 35
23, 5, Tech, TECH_APPRENTICESHIP, 1011.6, , 75
23, 5, Tech Contract 223, TECH_CONSTRUCTION, 57.0
23, 5, Tech Contract 471, TECH_MINING, 50.0
23, 6, Tech, TECH_POTTERY, 312.6, , 2
23, 6, Tech, TECH_ANIMAL_HUSBANDRY, 252.1, , 2
23, 6, Tech, TECH_MINING, 616.1, , 2
23, 6, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 6, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 6, Tech, TECH_IRRIGATION, 808.2, BOOSTED, 5
23, 6, Tech, TECH_ARCHERY, 553.6, , 6
23, 6, Tech, TECH_WRITING, 666.8, , 6
23, 6, Tech, TECH_MASONRY, 813.8, , 9
23, 6, Tech, TECH_BRONZE_WORKING, 807.3, , 9
23, 6, Tech, TECH_THE_WHEEL, 709.6, , 9
23, 6, Tech, TECH_CELESTIAL_NAVIGATION, 584.7, , 10
23, 6, Tech, TECH_CURRENCY, 936.5, , 16
23, 6, Tech, TECH_HORSEBACK_RIDING, 754.1, , 16
23, 6, Tech, TECH_IRON_WORKING, 1118.0, , 19
23, 6, Tech, TECH_SHIPBUILDING, 858.1, RESEARCHING, 10
23, 6, Tech, TECH_ENGINEERING, 974.4, , 25
23, 6, Tech Contract 233, TECH_CONSTRUCTION, 124.0
23, 6, Tech Contract 363, TECH_ANIMAL_HUSBANDRY, 0.0
23, 6, Tech Contract 364, TECH_IRRIGATION, 0.0
23, 6, Tech Contract 389, TECH_MINING, 7.0
23, 6, Tech Contract 403, TECH_MINING, 157.0
23, 6, Tech Contract 474, TECH_IRRIGATION, 25.0
23, 6, Tech Contract 476, TECH_MASONRY, 93.0
23, 7, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 7, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 7, Tech, TECH_MINING, 717.1, , 2
23, 7, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 7, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 7, Tech, TECH_IRRIGATION, 631.4, , 4
23, 7, Tech, TECH_ARCHERY, 333.5, , 4
23, 7, Tech, TECH_WRITING, 373.6, , 4
23, 7, Tech, TECH_MASONRY, 526.1, , 7
23, 7, Tech, TECH_BRONZE_WORKING, 957.4, , 7
23, 7, Tech, TECH_THE_WHEEL, 592.6, , 7
23, 7, Tech, TECH_CELESTIAL_NAVIGATION, 604.9, , 8
23, 7, Tech, TECH_CURRENCY, 679.1, , 12
23, 7, Tech, TECH_HORSEBACK_RIDING, 1005.2, , 12
23, 7, Tech, TECH_IRON_WORKING, 959.3, , 15
23, 7, Tech, TECH_SHIPBUILDING, 2804.8, RESEARCHING, 8
23, 7, Tech, TECH_MATHEMATICS, 848.2, , 25
23, 7, Tech, TECH_CONSTRUCTION, 1420.5, , 32
23, 7, Tech, TECH_ENGINEERING, 898.8, , 20
23, 7, Tech, TECH_APPRENTICESHIP, 1474.7, , 43
23, 7, Tech Contract 157, TECH_CONSTRUCTION, 89.0
23, 7, Tech Contract 253, TECH_MINING, 44.0
23, 7, Tech Contract 477, TECH_MINING, 421.0
23, 8, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 8, Tech, TECH_ANIMAL_HUSBANDRY, 378.2, , 2
23, 8, Tech, TECH_MINING, 0.0, OWNED, -1
23, 8, Tech, TECH_SAILING, 1545.6, BOOSTED, 2
23, 8, Tech, TECH_ASTROLOGY, 990.6, BOOSTED, 2
23, 8, Tech, TECH_IRRIGATION, 292.4, BOOSTED, 2
23, 8, Tech, TECH_ARCHERY, 852.2, , 5
23, 8, Tech, TECH_WRITING, 383.6, , 3
23, 8, Tech, TECH_MASONRY, 549.6, , 4
23, 8, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
23, 8, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
23, 8, Tech, TECH_CELESTIAL_NAVIGATION, 3505.1, , 10
23, 8, Tech, TECH_CURRENCY, 721.6, , 9
23, 8, Tech, TECH_HORSEBACK_RIDING, 1085.5, , 11
23, 8, Tech, TECH_IRON_WORKING, 422.4, , 6
23, 8, Tech, TECH_SHIPBUILDING, 3587.3, , 12
23, 8, Tech, TECH_MATHEMATICS, 918.7, , 19
23, 8, Tech, TECH_ENGINEERING, 1201.3, RESEARCHING, 7
23, 8, Tech, TECH_MACHINERY, 1741.4, GOAL, 28
23, 8, Tech, TECH_PRINTING, 1798.1, , 58
23, 8, Tech Contract 161, TECH_CONSTRUCTION, 25.0
23, 8, Tech Contract 326, TECH_ASTROLOGY, 557.0
23, 8, Tech Contract 393, TECH_CELESTIAL_NAVIGATION, 483.0
23, 8, Tech Contract 406, TECH_MASONRY, 139.0
23, 8, Tech Contract 454, TECH_MASONRY, 112.0
23, 9, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 9, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 9, Tech, TECH_MINING, 258.3, RESEARCHING, 1
23, 9, Tech, TECH_SAILING, 501.9, BOOSTED, 2
23, 9, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 9, Tech, TECH_IRRIGATION, 627.6, , 3
23, 9, Tech, TECH_ARCHERY, 0.0, OWNED, -1
23, 9, Tech, TECH_WRITING, 0.0, OWNED, -1
23, 9, Tech, TECH_MASONRY, 1384.9, BOOSTED, 4
23, 9, Tech, TECH_BRONZE_WORKING, 1022.3, , 5
23, 9, Tech, TECH_THE_WHEEL, 739.2, , 5
23, 9, Tech, TECH_CELESTIAL_NAVIGATION, 909.2, , 9
23, 9, Tech, TECH_CURRENCY, 344.6, , 7
23, 9, Tech, TECH_HORSEBACK_RIDING, 868.5, , 7
23, 9, Tech, TECH_IRON_WORKING, 1106.2, , 12
23, 9, Tech, TECH_SHIPBUILDING, 1033.1, , 14
23, 9, Tech, TECH_MATHEMATICS, 541.8, , 19
23, 9, Tech, TECH_CONSTRUCTION, 1694.4, GOAL, 23
23, 9, Tech, TECH_ENGINEERING, 1246.9, , 17
23, 9, Tech, TECH_MILITARY_TACTICS, 669.6, , 36
23, 9, Tech, TECH_APPRENTICESHIP, 1401.7, , 31
23, 9, Tech, TECH_EDUCATION, 1651.0, , 66
23, 9, Tech, TECH_STIRRUPS, 2356.3, , 61
23, 9, Tech, TECH_BUTTRESS, 1686.2, , 50
23, 9, Tech Contract 178, TECH_CONSTRUCTION, 106.0
23, 9, Tech Contract 396, TECH_MASONRY, 227.0
23, 9, Tech Contract 424, TECH_MASONRY, 524.0
23, 9, Tech Contract 425, TECH_MASONRY, 77.0
23, 9, Tech Contract 439, TECH_BRONZE_WORKING, 109.0
23, 9, Tech Contract 481, TECH_BRONZE_WORKING, 150.0
23, 10, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 10, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 10, Tech, TECH_MINING, 206.6, , 1
23, 10, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 10, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 10, Tech, TECH_IRRIGATION, 234.9, , 12
23, 10, Tech, TECH_ARCHERY, 187.9, , 12
23, 10, Tech, TECH_WRITING, 266.2, , 12
23, 10, Tech, TECH_MASONRY, 369.4, , 20
23, 10, Tech, TECH_BRONZE_WORKING, 464.3, BOOSTED, 13
23, 10, Tech, TECH_THE_WHEEL, 344.4, , 20
23, 10, Tech, TECH_CELESTIAL_NAVIGATION, 489.1, RESEARCHING, 29
23, 10, Tech, TECH_CURRENCY, 388.0, , 41
23, 10, Tech, TECH_HORSEBACK_RIDING, 273.9, , 41
23, 10, Tech, TECH_IRON_WORKING, 652.7, , 42
23, 10, Tech, TECH_SHIPBUILDING, 134.6, , 48
23, 10, Tech, TECH_MATHEMATICS, 396.1, , 89
23, 10, Tech, TECH_CONSTRUCTION, -9355.7, , 109
23, 10, Tech, TECH_ENGINEERING, 454.1, BOOSTED, 49
23, 10, Tech, TECH_APPRENTICESHIP, -9337.2, , 154
23, 10, Tech Contract 483, TECH_CELESTIAL_NAVIGATION, 281.0
23, 11, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 11, Tech, TECH_ANIMAL_HUSBANDRY, 206.6, , 1
23, 11, Tech, TECH_MINING, 206.6, , 1
23, 11, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 11, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 11, Tech, TECH_IRRIGATION, 234.9, , 12
23, 11, Tech, TECH_ARCHERY, 388.5, , 13
23, 11, Tech, TECH_WRITING, 266.2, , 12
23, 11, Tech, TECH_MASONRY, 363.8, , 21
23, 11, Tech, TECH_BRONZE_WORKING, 412.2, , 21
23, 11, Tech, TECH_THE_WHEEL, 339.7, , 21
23, 11, Tech, TECH_CELESTIAL_NAVIGATION, 789.0, RESEARCHING, 28
23, 11, Tech, TECH_CURRENCY, 388.0, , 41
23, 11, Tech, TECH_HORSEBACK_RIDING, 470.1, , 42
23, 11, Tech, TECH_IRON_WORKING, 582.8, , 50
23, 11, Tech, TECH_SHIPBUILDING, 293.7, , 48
23, 11, Tech, TECH_MATHEMATICS, 396.1, , 89
23, 11, Tech, TECH_ENGINEERING, 442.9, BOOSTED, 50
23, 11, Tech Contract 484, TECH_CELESTIAL_NAVIGATION, 310.0
23, 12, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 12, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 12, Tech, TECH_MINING, 206.6, , 1
23, 12, Tech, TECH_SAILING, 187.9, , 12
23, 12, Tech, TECH_ASTROLOGY, 392.7, , 1
23, 12, Tech, TECH_IRRIGATION, 234.9, , 12
23, 12, Tech, TECH_ARCHERY, 223.9, RESEARCHING, 5
23, 12, Tech, TECH_WRITING, 553.2, , 12
23, 12, Tech, TECH_MASONRY, 363.8, , 21
23, 12, Tech, TECH_BRONZE_WORKING, 412.2, , 21
23, 12, Tech, TECH_THE_WHEEL, 339.7, , 21
23, 12, Tech, TECH_CELESTIAL_NAVIGATION, 723.3, , 42
23, 12, Tech, TECH_CURRENCY, 388.0, , 41
23, 12, Tech, TECH_HORSEBACK_RIDING, 325.9, GOAL, 34
23, 12, Tech, TECH_IRON_WORKING, 582.8, , 50
23, 12, Tech, TECH_SHIPBUILDING, 275.4, , 60
23, 12, Tech, TECH_MATHEMATICS, 396.1, , 89
23, 12, Tech, TECH_CONSTRUCTION, -9309.3, , 103
23, 12, Tech, TECH_ENGINEERING, 442.9, BOOSTED, 50
23, 12, Tech, TECH_APPRENTICESHIP, -9285.2, , 147
23, 12, Tech Contract 485, TECH_WRITING, 287.0
23, 13, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 13, Tech, TECH_ANIMAL_HUSBANDRY, 206.6, , 1
23, 13, Tech, TECH_MINING, 206.6, , 1
23, 13, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 13, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 13, Tech, TECH_IRRIGATION, 259.9, , 9
23, 13, Tech, TECH_ARCHERY, 405.5, , 10
23, 13, Tech, TECH_WRITING, 294.6, , 9
23, 13, Tech, TECH_MASONRY, 391.9, , 15
23, 13, Tech, TECH_BRONZE_WORKING, 448.8, , 15
23, 13, Tech, TECH_THE_WHEEL, 363.4, , 15
23, 13, Tech, TECH_CELESTIAL_NAVIGATION, 500.9, , 21
23, 13, Tech, TECH_CURRENCY, 465.4, , 30
23, 13, Tech, TECH_HORSEBACK_RIDING, 521.6, , 31
23, 13, Tech, TECH_IRON_WORKING, 663.4, , 36
23, 13, Tech, TECH_SHIPBUILDING, 426.4, RESEARCHING, 33
23, 13, Tech, TECH_MATHEMATICS, 509.0, , 65
23, 13, Tech, TECH_ENGINEERING, 530.8, BOOSTED, 36
23, 13, Tech Contract 486, TECH_CELESTIAL_NAVIGATION, 80.0
23, 14, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 14, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 14, Tech, TECH_MINING, 0.0, OWNED, -1
23, 14, Tech, TECH_SAILING, 243.9, BOOSTED, 4
23, 14, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 14, Tech, TECH_IRRIGATION, 211.9, , 7
23, 14, Tech, TECH_ARCHERY, 721.6, RESEARCHING, 3
23, 14, Tech, TECH_WRITING, 300.3, , 7
23, 14, Tech, TECH_MASONRY, 211.2, , 11
23, 14, Tech, TECH_BRONZE_WORKING, 430.0, , 11
23, 14, Tech, TECH_THE_WHEEL, 499.8, , 11
23, 14, Tech, TECH_CELESTIAL_NAVIGATION, 843.8, , 20
23, 14, Tech, TECH_CURRENCY, 491.4, , 23
23, 14, Tech, TECH_HORSEBACK_RIDING, 884.6, GOAL, 19
23, 14, Tech, TECH_IRON_WORKING, 668.6, , 27
23, 14, Tech, TECH_SHIPBUILDING, 472.5, , 30
23, 14, Tech, TECH_MATHEMATICS, 560.7, , 49
23, 14, Tech, TECH_CONSTRUCTION, 1149.6, , 56
23, 14, Tech, TECH_ENGINEERING, 964.3, BOOSTED, 27
23, 14, Tech, TECH_APPRENTICESHIP, 1392.3, , 81
23, 14, Tech, TECH_MACHINERY, 1636.1, , 93
23, 14, Tech Contract 488, TECH_CELESTIAL_NAVIGATION, 337.0
23, 15, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 15, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 15, Tech, TECH_MINING, 0.0, OWNED, -1
23, 15, Tech, TECH_SAILING, 230.0, BOOSTED, 6
23, 15, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 15, Tech, TECH_IRRIGATION, 198.9, , 10
23, 15, Tech, TECH_ARCHERY, 711.3, RESEARCHING, 5
23, 15, Tech, TECH_WRITING, 281.9, , 10
23, 15, Tech, TECH_MASONRY, 181.2, , 16
23, 15, Tech, TECH_BRONZE_WORKING, 369.3, , 16
23, 15, Tech, TECH_THE_WHEEL, 420.9, , 16
23, 15, Tech, TECH_CELESTIAL_NAVIGATION, 649.1, , 29
23, 15, Tech, TECH_CURRENCY, 433.0, , 33
23, 15, Tech, TECH_HORSEBACK_RIDING, 1122.5, , 28
23, 15, Tech, TECH_IRON_WORKING, 570.2, , 39
23, 15, Tech, TECH_SHIPBUILDING, 360.3, , 45
23, 15, Tech, TECH_MATHEMATICS, 459.9, , 72
23, 15, Tech, TECH_CONSTRUCTION, 1316.5, GOAL, 83
23, 15, Tech, TECH_ENGINEERING, 700.9, BOOSTED, 40
23, 15, Tech, TECH_APPRENTICESHIP, -8443.5, , 119
23, 15, Tech, TECH_MACHINERY, -8727.9, , 137
23, 15, Tech Contract 490, TECH_CELESTIAL_NAVIGATION, 211.0
23, 16, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 16, Tech, TECH_ANIMAL_HUSBANDRY, 206.6, RESEARCHING, 1
23, 16, Tech, TECH_MINING, 0.0, OWNED, -1
23, 16, Tech, TECH_SAILING, 207.9, , 9
23, 16, Tech, TECH_ASTROLOGY, 392.7, BOOSTED, 1
23, 16, Tech, TECH_IRRIGATION, 207.9, , 9
23, 16, Tech, TECH_ARCHERY, 829.7, , 10
23, 16, Tech, TECH_WRITING, 0.0, OWNED, -1
23, 16, Tech, TECH_MASONRY, 186.5, , 15
23, 16, Tech, TECH_BRONZE_WORKING, 409.7, , 15
23, 16, Tech, TECH_THE_WHEEL, 527.1, , 15
23, 16, Tech, TECH_CELESTIAL_NAVIGATION, 796.5, , 32
23, 16, Tech, TECH_CURRENCY, 198.3, , 22
23, 16, Tech, TECH_HORSEBACK_RIDING, 941.7, GOAL, 32
23, 16, Tech, TECH_IRON_WORKING, 619.7, , 37
23, 16, Tech, TECH_SHIPBUILDING, 349.0, , 47
23, 16, Tech, TECH_MATHEMATICS, 246.0, , 60
23, 16, Tech, TECH_ENGINEERING, 889.2, BOOSTED, 38
23, 16, Tech, TECH_MILITARY_TACTICS, -9753.0, , 117
23, 16, Tech, TECH_MACHINERY, -8490.1, , 132
23, 16, Tech, TECH_BUTTRESS, -9404.0, , 164
23, 17, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 17, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 17, Tech, TECH_MINING, 220.6, , 1
23, 17, Tech, TECH_SAILING, 232.2, BOOSTED, 6
23, 17, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 17, Tech, TECH_IRRIGATION, 259.9, , 9
23, 17, Tech, TECH_ARCHERY, 800.0, RESEARCHING, 2
23, 17, Tech, TECH_WRITING, 660.6, , 9
23, 17, Tech, TECH_MASONRY, 394.1, , 15
23, 17, Tech, TECH_BRONZE_WORKING, 618.1, , 15
23, 17, Tech, TECH_THE_WHEEL, 763.4, , 15
23, 17, Tech, TECH_CELESTIAL_NAVIGATION, 456.1, , 27
23, 17, Tech, TECH_CURRENCY, 465.4, , 30
23, 17, Tech, TECH_HORSEBACK_RIDING, 934.9, , 23
23, 17, Tech, TECH_IRON_WORKING, 832.7, , 36
23, 17, Tech, TECH_SHIPBUILDING, 396.8, , 41
23, 17, Tech, TECH_MATHEMATICS, 509.0, , 65
23, 17, Tech, TECH_CONSTRUCTION, 1348.9, GOAL, 73
23, 17, Tech, TECH_ENGINEERING, 1146.5, BOOSTED, 36
23, 17, Tech, TECH_APPRENTICESHIP, -8598.7, , 105
23, 17, Tech Contract 492, TECH_MINING, 14.0
23, 17, Tech Contract 494, TECH_WRITING, 366.0
23, 18, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 18, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 18, Tech, TECH_MINING, 206.6, , 1
23, 18, Tech, TECH_SAILING, 239.5, BOOSTED, 5
23, 18, Tech, TECH_ASTROLOGY, 392.7, , 1
23, 18, Tech, TECH_IRRIGATION, 257.4, , 8
23, 18, Tech, TECH_ARCHERY, 0.0, OWNED, -1
23, 18, Tech, TECH_WRITING, 291.7, RESEARCHING, 8
23, 18, Tech, TECH_MASONRY, 400.5, , 14
23, 18, Tech, TECH_BRONZE_WORKING, 726.8, BOOSTED, 9
23, 18, Tech, TECH_THE_WHEEL, 786.9, , 14
23, 18, Tech, TECH_CELESTIAL_NAVIGATION, 1170.0, , 25
23, 18, Tech, TECH_CURRENCY, 473.0, , 27
23, 18, Tech, TECH_HORSEBACK_RIDING, 163.1, , 19
23, 18, Tech, TECH_IRON_WORKING, 960.5, , 28
23, 18, Tech, TECH_SHIPBUILDING, 434.1, , 37
23, 18, Tech, TECH_MATHEMATICS, 514.1, , 59
23, 18, Tech, TECH_CONSTRUCTION, 607.1, , 65
23, 18, Tech, TECH_ENGINEERING, 1213.8, BOOSTED, 33
23, 18, Tech, TECH_APPRENTICESHIP, 636.9, GOAL, 94
23, 18, Tech Contract 495, TECH_CELESTIAL_NAVIGATION, 293.0
23, 19, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 19, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
23, 19, Tech, TECH_MINING, 268.7, RESEARCHING, 1
23, 19, Tech, TECH_SAILING, 205.9, , 8
23, 19, Tech, TECH_ASTROLOGY, 882.7, BOOSTED, 1
23, 19, Tech, TECH_IRRIGATION, 205.9, , 8
23, 19, Tech, TECH_ARCHERY, 0.0, OWNED, -1
23, 19, Tech, TECH_WRITING, 291.7, , 8
23, 19, Tech, TECH_MASONRY, 460.5, , 14
23, 19, Tech, TECH_BRONZE_WORKING, 612.4, , 14
23, 19, Tech, TECH_THE_WHEEL, 431.0, , 14
23, 19, Tech, TECH_CELESTIAL_NAVIGATION, 814.6, , 28
23, 19, Tech, TECH_CURRENCY, 473.0, , 27
23, 19, Tech, TECH_HORSEBACK_RIDING, 163.1, , 19
23, 19, Tech, TECH_IRON_WORKING, 735.0, , 33
23, 19, Tech, TECH_SHIPBUILDING, 371.5, , 40
23, 19, Tech, TECH_MATHEMATICS, 514.1, , 59
23, 19, Tech, TECH_CONSTRUCTION, 667.1, GOAL, 65
23, 19, Tech, TECH_ENGINEERING, 592.4, BOOSTED, 34
23, 19, Tech, TECH_APPRENTICESHIP, 636.9, , 94
23, 19, Tech Contract 496, TECH_BRONZE_WORKING, 93.0
23, 19, Tech Contract 497, TECH_ASTROLOGY, 490.0
23, 20, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 20, Tech, TECH_ANIMAL_HUSBANDRY, 206.6, , 1
23, 20, Tech, TECH_MINING, 296.6, , 1
23, 20, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 20, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 20, Tech, TECH_IRRIGATION, 259.9, , 9
23, 20, Tech, TECH_ARCHERY, 405.5, , 10
23, 20, Tech, TECH_WRITING, 294.6, , 9
23, 20, Tech, TECH_MASONRY, 391.9, , 15
23, 20, Tech, TECH_BRONZE_WORKING, 448.8, , 15
23, 20, Tech, TECH_THE_WHEEL, 363.4, , 15
23, 20, Tech, TECH_CELESTIAL_NAVIGATION, 519.6, RESEARCHING, 18
23, 20, Tech, TECH_CURRENCY, 465.4, , 30
23, 20, Tech, TECH_HORSEBACK_RIDING, 521.6, , 31
23, 20, Tech, TECH_IRON_WORKING, 663.4, , 36
23, 20, Tech, TECH_SHIPBUILDING, 375.7, , 35
23, 20, Tech, TECH_MATHEMATICS, 509.0, , 65
23, 20, Tech, TECH_ENGINEERING, 530.8, BOOSTED, 36
23, 20, Tech Contract 275, TECH_MINING, 90.0
23, 20, Tech Contract 277, TECH_CELESTIAL_NAVIGATION, 52.0
23, 21, Tech, TECH_POTTERY, 0.0, OWNED, -1
23, 21, Tech, TECH_ANIMAL_HUSBANDRY, 206.6, , 1
23, 21, Tech, TECH_MINING, 206.6, , 1
23, 21, Tech, TECH_SAILING, 0.0, OWNED, -1
23, 21, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
23, 21, Tech, TECH_IRRIGATION, 198.9, , 10
23, 21, Tech, TECH_ARCHERY, 412.7, , 11
23, 21, Tech, TECH_WRITING, 281.9, , 10
23, 21, Tech, TECH_MASONRY, 393.6, , 17
23, 21, Tech, TECH_BRONZE_WORKING, 455.9, , 17
23, 21, Tech, TECH_THE_WHEEL, 374.5, , 17
23, 21, Tech, TECH_CELESTIAL_NAVIGATION, 460.4, , 23
23, 21, Tech, TECH_CURRENCY, 433.0, , 33
23, 21, Tech, TECH_HORSEBACK_RIDING, 514.6, , 34
