Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
19, 3, Wander, , , UNIT_WARRIOR (131073), Move To: 9 23
19, 3, Wander, , , UNIT_WARRIOR (393221), Move To: 13 24
19, 3, HL: Explore cur region, , , UNIT_WARRIOR (196610), Move To: 1 25
19, 3, HL: Explore fallback, , , UNIT_WARRIOR (262147), Move To: 12 27
19, 3, HL: Explore cur region, , , UNIT_SCOUT (720905), Move To: 1 24
19, 3, HL: End Turn, , , UNIT_WARRIOR (196610)
19, 3, HL: End Turn, , , UNIT_WARRIOR (262147)
19, 3, HL: End Turn, , , UNIT_SCOUT (720905)
19, 4, Wander, , , UNIT_WARRIOR (196610), Move To: 67 6
19, 4, Wander, , , UNIT_SLINGER (589824), Move To: 66 9
19, 4, HL: Explore primary regions, , , UNIT_WARRIOR (262147), Move To: 61 9
19, 4, HL: Explore secondary regions, , , UNIT_WARRIOR (327684), Move To: 62 15
19, 4, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 67 7
19, 4, HL: End Turn, , , UNIT_WARRIOR (262147)
19, 4, HL: End Turn, , , UNIT_WARRIOR (327684)
19, 4, HL: End Turn, , , UNIT_WARRIOR (393221)
19, 4, HL: End Turn, , , UNIT_BUILDER (524295)
19, 5, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 24 24
19, 5, Wander, , , UNIT_WARRIOR (262147), Move To: 25 24
19, 5, Wander, , , UNIT_SLINGER (655368), Move To: 23 23
19, 5, HL: Explore fallback, , , UNIT_WARRIOR (327684), Move To: 20 23
19, 5, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 25 26
19, 5, HL: End Turn, , , UNIT_SCOUT (589824)
19, 5, HL: End Turn, , , UNIT_WARRIOR (327684)
19, 5, HL: End Turn, , , UNIT_WARRIOR (393221)
19, 6, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (131073), Move To: 22 39
19, 6, Wander, , , UNIT_WARRIOR (327684), Move To: 20 41
19, 6, HL: Explore, , , UNIT_SLINGER (720902), Move To: 15 48
19, 6, HL: End Turn, , , UNIT_SLINGER (720902)
19, 7, Wander, , , UNIT_WARRIOR (131073), Move To: 42 43
19, 7, Wander, , , UNIT_WARRIOR (196610), Move To: 40 45
19, 7, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 42 48
19, 7, HL: Explore primary regions, , , UNIT_WARRIOR (393221), Move To: 41 52
19, 7, HL: Explore, , , UNIT_SLINGER (720902), Move To: 38 38
19, 7, HL: End Turn, , , UNIT_WARRIOR (393221)
19, 7, HL: End Turn, , , UNIT_SLINGER (720902)
19, 8, Barb. Camp Attack, TARGET_BARBARIAN_CAMP, , UNIT_WARRIOR (262147), AT: 33 10
19, 8, Barb. Camp Attack, TARGET_BARBARIAN_CAMP, , UNIT_SLINGER (720902), AT: 21 17
19, 8, Heal, , , UNIT_SLINGER (720902), 
19, 8, Wander, , , UNIT_WARRIOR (196610), Move To: 35 15
19, 8, Wander, , , UNIT_WARRIOR (327684), Move To: 38 8
19, 8, Wander, , , UNIT_WARRIOR (851975), Move To: 33 14
19, 8, Wander, , , UNIT_HEAVY_CHARIOT (917514), Move To: 32 15
19, 9, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (3211290), UNIT_WARRIOR (327684), Expected Damage: 0, Move 83 41 Attack -9999 -9999
19, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 85 32
19, 9, Wander, , , UNIT_SUMERIAN_WAR_CART (720902), Move To: 84 31
19, 9, HL: Explore cur region, , , UNIT_WARRIOR (196610), Move To: 84 45
19, 9, HL: Explore secondary regions, , , UNIT_SCOUT (917515), Move To: 76 37
19, 9, HL: End Turn, , , UNIT_WARRIOR (196610)
19, 9, HL: End Turn, , , UNIT_SCOUT (917515)
19, 10, Heal, , , UNIT_WARRIOR (393221), 
19, 10, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (327684), Move To: 12 55
19, 10, HL: End Turn, , , UNIT_BUILDER (458752)
19, 11, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 83 16
19, 11, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 83 16
19, 11, Wander, , , UNIT_WARRIOR (262147), Move To: 83 16
19, 11, Wander, , , UNIT_WARRIOR (327684), Move To: 80 16
19, 11, Wander, , , UNIT_WARRIOR (393221), Move To: 81 15
19, 11, HL: End Turn, , , UNIT_BUILDER (458752)
19, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 55 25
19, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 57 23
19, 12, Wander, , , UNIT_WARRIOR (262147), Move To: 57 26
19, 12, Wander, , , UNIT_WARRIOR (327684), Move To: 58 29
19, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 60 26
19, 13, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 30 45
19, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 30 48
19, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 30 45
19, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 31 46
19, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 31 42
19, 14, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (2162717), UNIT_WARRIOR (262147), Expected Damage: 0, Move 80 23 Attack 81 23
19, 14, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (2162717), UNIT_WARRIOR (393221), Expected Damage: 0, Move 81 22 Attack -9999 -9999
19, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 79 22
19, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 79 23
19, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 79 24
19, 15, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (1900569), UNIT_WARRIOR (393221), Expected Damage: 0, Move 58 15 Attack -9999 -9999
19, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 63 17
19, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 63 21
19, 15, Wander, , , UNIT_WARRIOR (262147), Move To: 63 15
19, 15, Wander, , , UNIT_WARRIOR (327684), Move To: 67 14
19, 16, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SPEARMAN (3407895), UNIT_WARRIOR (327684), Expected Damage: 0, Move 32 9 Attack -9999 -9999
19, 16, Wander, , , UNIT_WARRIOR (393221), Move To: 29 8
19, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 0 24
19, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 1 24
19, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 94 26
19, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 3 23
19, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 95 24
19, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 26 15
19, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 12 21
19, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 17 24
19, 19, Wander, , , UNIT_WARRIOR (262147), Move To: 17 21
19, 19, Wander, , , UNIT_WARRIOR (327684), Move To: 15 24
19, 19, Wander, , , UNIT_WARRIOR (393221), Move To: 14 27
19, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 48 29
19, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 29
19, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 47 29
19, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 47 30
19, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 46 30
19, 21, Heal, , , UNIT_WARRIOR (196610), 
19, 21, Heal, , , UNIT_WARRIOR (327684), 
19, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 92 36
19, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 93 38
19, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 94 36
19, 22, Wander, , , UNIT_WARRIOR (131073), Move To: 37 37
19, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 39 37
19, 22, Wander, , , UNIT_WARRIOR (262147), Move To: 37 38
19, 22, Wander, , , UNIT_WARRIOR (327684), Move To: 40 38
19, 22, Wander, , , UNIT_WARRIOR (393221), Move To: 41 39
19, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 79 42
19, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 81 40
19, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 42 14
19, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 41 13
19, 24, Wander, , , UNIT_WARRIOR (262147), Move To: 42 11
19, 24, Wander, , , UNIT_WARRIOR (327684), Move To: 43 12
19, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 41 16
19, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 34 8
19, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 36 9
19, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 39 9
19, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 39 8
19, 26, Wander, , , UNIT_WARRIOR (131073), Move To: 76 37
19, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 80 39
19, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 75 36
19, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 78 38
19, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 79 38
19, 27, Wander, , , UNIT_WARRIOR (131073), Move To: 14 28
19, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 14 29
19, 27, Wander, , , UNIT_WARRIOR (262147), Move To: 13 28
19, 27, Wander, , , UNIT_WARRIOR (327684), Move To: 15 28
19, 27, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 13 31
19, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 48 40
19, 28, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 46 41
19, 28, Wander, , , UNIT_WARRIOR (262147), Move To: 50 38
19, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 47 41
19, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 48 39
19, 29, Wander, , , UNIT_WARRIOR (131073), Move To: 87 21
19, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 85 21
19, 29, Wander, , , UNIT_WARRIOR (262147), Move To: 87 26
19, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 88 24
19, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 86 21
19, 30, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (196610), Move To: 74 30
19, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 75 37
19, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 82 43
19, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 81 48
19, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 81 43
19, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_WARRIOR (2818082), 73:29
19, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_WARRIOR (131073), UNIT_QUADRIREME (3670032), Expected Damage: 0, Move 54 35 Attack 55 34
19, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_WARRIOR (131073), UNIT_SPEARMAN (1638421), Expected Damage: 0, Move 54 34 Attack 55 34
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1507329), AT: 23 0
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2686993), AT: 84 3
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3407895), AT: 33 10
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1835032), AT: 56 15
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 21 17
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2097180), AT: 82 19
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2490399), AT: 60 42
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3145758), AT: 85 43
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2293779), AT: 12 44
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1376265), AT: 12 55
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
19, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
19, 63, Wander, , , UNIT_SLINGER (3538956), Move To: 18 37
19, 63, Wander, , , UNIT_SLINGER (2949156), Move To: 45 50
19, 63, Wander, , , UNIT_QUADRIREME (3080230), Move To: 63 56
19, 63, HL: Move To Safety, , , UNIT_SCOUT (3473408), Move To: 34 12
19, 63, HL: Move To Safety, , , UNIT_SCOUT (3604483), Move To: 22 18
19, 63, HL: Move To Safety, , , UNIT_SCOUT (1900569), Move To: 58 16
19, 63, HL: Move To Safety, , , UNIT_SCOUT (2162717), Move To: 83 22
19, 63, HL: Explore, , , UNIT_SCOUT (2752514), Move To: 86 10
19, 63, HL: Explore fallback, , , UNIT_SCOUT (393221), Move To: 24 37
19, 63, HL: Explore fallback, , , UNIT_SCOUT (524295), Move To: 49 54
19, 63, HL: Explore, , , UNIT_SCOUT (1572884), Move To: 16 10
19, 63, HL: Explore cur region, , , UNIT_SCOUT (3211290), Move To: 83 37
19, 63, HL: Explore, , , UNIT_SCOUT (2555936), Move To: 62 39
19, 63, HL: Explore, , , UNIT_SCOUT (2752514), Move To: 87 10
19, 63, HL: Explore, , , UNIT_SCOUT (2555936), Move To: 63 39
19, 63, HL: End Turn, , , UNIT_SCOUT (2752514)
19, 63, HL: End Turn, , , UNIT_SCOUT (393221)
19, 63, HL: End Turn, , , UNIT_SCOUT (524295)
19, 63, HL: End Turn, , , UNIT_SCOUT (1572884)
19, 63, HL: End Turn, , , UNIT_SCOUT (3211290)
19, 63, HL: End Turn, , , UNIT_SCOUT (2555936)
20, 0, HL: Explore, , , UNIT_SCOUT (262147), Move To: 68 28
20, 0, HL: Explore cur region, , , UNIT_SCOUT (393220), Move To: 66 31
20, 0, HL: Explore, , , UNIT_SCOUT (458757), Move To: 53 23
20, 2, Wander, , , UNIT_WARRIOR (327684), Move To: 65 24
20, 2, Wander, , , UNIT_WARRIOR (393221), Move To: 62 30
20, 2, Wander, , , UNIT_SLINGER (720902), Move To: 61 21
20, 2, Promote, , , UNIT_SCOUT (786441), 
20, 3, Wander, , , UNIT_WARRIOR (131073), Move To: 8 25
20, 3, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 11 23
20, 3, Wander, , , UNIT_WARRIOR (393221), Move To: 14 24
20, 3, HL: Explore cur region, , , UNIT_WARRIOR (196610), Move To: 1 25
20, 3, HL: Explore fallback, , , UNIT_SCOUT (720905), Move To: 6 26
20, 3, HL: End Turn, , , UNIT_WARRIOR (196610)
20, 3, HL: End Turn, , , UNIT_SCOUT (720905)
20, 4, Wander, , , UNIT_WARRIOR (196610), Move To: 66 7
20, 4, Wander, , , UNIT_SLINGER (589824), Move To: 65 10
20, 4, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 65 4
20, 4, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 64 4
20, 4, HL: Explore primary regions, , , UNIT_WARRIOR (393221), Move To: 61 9
20, 4, HL: End Turn, , , UNIT_WARRIOR (262147)
20, 4, HL: End Turn, , , UNIT_WARRIOR (327684)
20, 4, HL: End Turn, , , UNIT_WARRIOR (393221)
20, 4, HL: End Turn, , , UNIT_BUILDER (524295)
20, 5, Wander, , , UNIT_WARRIOR (196610), Move To: 24 26
20, 5, Wander, , , UNIT_WARRIOR (786442), Move To: 23 25
20, 5, HL: Explore fallback, , , UNIT_SCOUT (589824), Move To: 24 24
20, 5, HL: Explore fallback, , , UNIT_WARRIOR (262147), Move To: 25 25
20, 5, HL: Explore fallback, , , UNIT_WARRIOR (327684), Move To: 21 24
20, 5, HL: End Turn, , , UNIT_SCOUT (589824)
20, 5, HL: End Turn, , , UNIT_WARRIOR (262147)
20, 5, HL: End Turn, , , UNIT_WARRIOR (327684)
20, 5, HL: End Turn, , , UNIT_WARRIOR (393221)
20, 6, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (131073), Move To: 22 39
20, 6, Wander, , , UNIT_WARRIOR (327684), Move To: 19 40
20, 6, Wander Back to City, , , UNIT_SLINGER (720902), Move To: 22 45
20, 7, Wander, , , UNIT_WARRIOR (131073), Move To: 41 43
20, 7, Wander, , , UNIT_WARRIOR (196610), Move To: 40 46
20, 7, Wander, , , UNIT_WARRIOR (327684), Move To: 39 44
20, 7, HL: Explore primary regions, , , UNIT_WARRIOR (393221), Move To: 41 52
20, 7, HL: Explore, , , UNIT_SLINGER (720902), Move To: 39 38
20, 7, HL: End Turn, , , UNIT_WARRIOR (393221)
20, 7, HL: End Turn, , , UNIT_SLINGER (720902)
20, 8, Barb. Camp Attack, TARGET_BARBARIAN_CAMP, , UNIT_WARRIOR (262147), AT: 33 10
20, 8, Barb. Camp Attack, TARGET_BARBARIAN_CAMP, , UNIT_SLINGER (720902), AT: 21 17
20, 8, Heal, , , UNIT_SLINGER (720902), 
20, 8, Wander, , , UNIT_HEAVY_CHARIOT (917514), Move To: 35 15
20, 8, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 38 10
20, 8, HL: Explore cur region, , , UNIT_WARRIOR (851975), Move To: 28 9
20, 8, HL: End Turn, , , UNIT_WARRIOR (327684)
20, 8, HL: End Turn, , , UNIT_WARRIOR (851975)
20, 9, Barb. Camp Attack, TARGET_BARBARIAN_CAMP, , UNIT_WARRIOR (327684), AT: 85 43
20, 9, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SPEARMAN (3145758), UNIT_WARRIOR (327684), Expected Damage: 0, Move 85 42 Attack -9999 -9999
20, 9, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 86 30
20, 9, Wander, , , UNIT_SUMERIAN_WAR_CART (720902), Move To: 86 30
20, 9, HL: Explore, , , UNIT_SCOUT (917515), Move To: 79 39
20, 9, HL: End Turn, , , UNIT_SCOUT (917515)
20, 10, Heal, , , UNIT_WARRIOR (393221), 
20, 10, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (327684), Move To: 12 55
20, 10, HL: End Turn, , , UNIT_BUILDER (458752)
20, 11, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 83 16
20, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 80 15
20, 11, Wander, , , UNIT_WARRIOR (262147), Move To: 82 15
20, 11, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 83 16
20, 11, Wander, , , UNIT_WARRIOR (393221), Move To: 83 16
20, 11, HL: End Turn, , , UNIT_BUILDER (458752)
20, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 56 26
20, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 58 22
20, 12, Wander, , , UNIT_WARRIOR (262147), Move To: 56 27
20, 12, Wander, , , UNIT_WARRIOR (327684), Move To: 58 30
20, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 58 26
20, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 31 45
20, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 29 47
20, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 31 44
20, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 30 47
20, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 31 43
20, 14, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (2162717), UNIT_WARRIOR (393221), Expected Damage: 0, Move 82 21 Attack -9999 -9999
20, 14, Heal, , , UNIT_WARRIOR (262147), 
20, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 77 23
20, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 79 21
20, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 79 22
20, 15, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (3801101), UNIT_WARRIOR (327684), Expected Damage: 0, Move 67 15 Attack 68 16
20, 15, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SPEARMAN (1835032), UNIT_WARRIOR (393221), Expected Damage: 0, Move 58 15 Attack 58 16
20, 16, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (327684), Move To: 33 10
20, 16, Wander, , , UNIT_WARRIOR (393221), Move To: 30 8
20, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 0 25
20, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 0 23
20, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 95 26
20, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 3 24
20, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 95 23
20, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 27 16
20, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 14 21
20, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 16 25
20, 19, Wander, , , UNIT_WARRIOR (262147), Move To: 16 22
20, 19, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 16 23
20, 19, Wander, , , UNIT_WARRIOR (393221), Move To: 15 27
20, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 49 28
20, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 30
20, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 48 29
20, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 46 29
20, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 45 29
20, 21, Heal, , , UNIT_WARRIOR (196610), 
20, 21, Heal, , , UNIT_WARRIOR (327684), 
20, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 92 35
20, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 94 38
20, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 93 37
20, 22, Wander, , , UNIT_WARRIOR (131073), Move To: 38 39
20, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 41 38
20, 22, Wander, , , UNIT_WARRIOR (262147), Move To: 37 37
20, 22, Wander, , , UNIT_WARRIOR (327684), Move To: 39 39
20, 22, Wander, , , UNIT_WARRIOR (393221), Move To: 40 38
20, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 81 38
20, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 79 43
20, 23, Wander, , , UNIT_WARRIOR (262147), Move To: 81 42
20, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 81 41
20, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 43 16
20, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 43 13
20, 24, Wander, , , UNIT_WARRIOR (262147), Move To: 42 10
20, 24, Wander, , , UNIT_WARRIOR (327684), Move To: 41 13
20, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 40 16
20, 25, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (3473408), UNIT_WARRIOR (196610), Expected Damage: 0, Move 34 11 Attack -9999 -9999
20, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 34 7
20, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 39 10
20, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 40 9
20, 26, Wander, , , UNIT_WARRIOR (131073), Move To: 75 38
20, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 80 38
20, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 76 37
20, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 79 37
20, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 80 39
20, 27, Wander, , , UNIT_WARRIOR (131073), Move To: 13 27
20, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 14 28
20, 27, Wander, , , UNIT_WARRIOR (262147), Move To: 13 29
20, 27, Wander, , , UNIT_WARRIOR (327684), Move To: 14 27
20, 27, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 13 31
20, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 48 41
20, 28, Wander, , , UNIT_WARRIOR (196610), Move To: 49 38
20, 28, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 46 41
20, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 48 40
20, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 47 39
20, 29, Wander, , , UNIT_WARRIOR (131073), Move To: 87 22
20, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 85 22
20, 29, Wander, , , UNIT_WARRIOR (262147), Move To: 87 25
20, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 86 24
20, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 85 21
20, 30, Heal, , , UNIT_WARRIOR (196610), 
20, 30, Heal, , , UNIT_WARRIOR (393221), 
20, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 76 38
20, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 82 45
20, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 81 49
20, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 82 44
20, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_SCOUT (3604483), 21:17
20, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (3670032), 54:34
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1507329), AT: 23 0
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2686993), AT: 84 3
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3407895), AT: 33 10
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1835032), AT: 56 15
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3735589), AT: 69 16
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2097180), AT: 82 19
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2490399), AT: 60 42
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3145758), AT: 85 43
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2293779), AT: 12 44
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
20, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
20, 63, Wander, , , UNIT_SLINGER (3538956), Move To: 19 36
20, 63, Wander, , , UNIT_SLINGER (2949156), Move To: 45 51
